city,lat,lon,date,rainfall_30d,rainfall_90d,temp_mean,temp_max,humidity_mean,drought_index,Sample_ID,Soil_Collection_Date,Depth_cm,pH,Org_Carbon_pct,Nitrogen_pct,Texture_Code
Ahmednagar,19.0952,74.7496,2021-05-09,0.0,19.5,30.3,42.7,59.2,27.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-05-16,0.0,19.5,31.6,43.8,61.3,27.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-05-23,0.0,19.5,31.4,44.5,61.6,27.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-05-30,0.0,19.5,32.9,45.6,57.7,27.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-06-06,16.5,36.0,27.1,39.4,83.0,54.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-06-13,38.0,56.2,27.2,40.2,82.5,27.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-06-20,126.3,144.5,27.0,40.0,87.1,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-06-27,171.5,186.9,27.5,40.4,86.8,1.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-07-04,202.7,234.6,27.4,39.2,84.5,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-07-11,214.7,246.4,27.0,38.7,84.3,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-07-18,181.5,292.8,27.4,38.4,87.7,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-07-25,175.8,337.8,27.9,38.9,85.0,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-08-01,172.7,391.9,28.5,41.8,83.8,1.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-08-08,242.5,472.0,26.5,36.4,87.2,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-08-15,208.3,490.1,27.9,40.0,86.4,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-08-22,236.5,539.6,27.4,38.0,84.1,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-08-29,174.8,544.4,25.4,37.4,79.1,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-09-05,144.1,525.2,26.3,39.7,79.6,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-09-12,66.2,507.3,26.8,38.3,82.0,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-09-19,36.5,437.2,26.8,37.2,85.3,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-09-26,58.2,402.0,25.0,37.7,84.6,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-10-03,133.8,448.8,25.5,37.6,78.4,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-10-10,121.9,414.5,24.8,37.2,62.1,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-10-17,115.4,391.0,24.3,36.7,65.9,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-10-24,81.2,346.0,24.5,35.2,60.9,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-10-31,5.6,291.9,24.3,35.1,60.0,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-11-07,5.6,211.8,23.4,34.0,59.7,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-11-14,5.6,165.2,22.7,32.4,60.2,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-11-21,0.0,144.2,22.2,33.0,62.8,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-11-28,0.3,139.7,21.6,33.9,59.0,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-12-05,0.3,139.7,19.3,31.9,59.5,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-12-12,0.3,127.7,16.7,28.6,59.7,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-12-19,0.3,97.9,16.3,27.6,64.6,0.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2021-12-26,0.0,44.9,16.4,26.4,60.9,3.0,S_0038,2021-11-14,0-20,7.99,0.72,0.057,C
Ahmednagar,19.0952,74.7496,2022-01-02,0.0,5.9,15.9,25.5,58.0,46.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-01-09,0.0,5.9,16.4,28.9,62.8,50.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-01-16,0.0,0.3,15.0,24.7,59.5,50.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-01-23,0.0,0.3,16.1,28.3,57.7,50.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-01-30,0.0,0.3,15.5,24.7,64.1,50.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-02-06,0.0,0.3,17.2,30.2,61.6,50.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-02-13,0.0,0.3,17.3,30.0,58.3,50.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-02-20,0.0,0.3,17.0,28.9,58.7,50.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-02-27,0.0,0.0,16.5,26.9,59.7,50.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-03-06,0.0,0.0,25.2,38.0,60.9,50.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-03-13,22.3,22.3,26.3,37.4,67.1,24.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-03-20,22.3,22.3,26.4,37.6,59.4,20.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-03-27,22.3,22.3,27.3,38.1,59.6,20.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-04-03,22.3,22.3,26.3,40.0,58.3,21.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-04-10,0.0,22.3,28.7,39.3,58.0,20.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-04-17,0.0,22.3,29.0,42.4,56.5,21.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-04-24,0.0,22.3,28.7,40.3,59.1,21.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-05-01,1.3,23.7,29.7,42.6,60.2,23.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-05-08,1.3,23.7,29.8,43.4,57.7,26.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-05-15,1.3,23.7,30.7,40.6,58.3,23.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-05-22,1.3,23.7,32.5,41.3,62.8,27.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-05-29,17.1,39.5,32.3,44.0,62.8,27.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-06-05,30.9,54.6,27.8,42.2,75.5,26.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-06-12,31.1,32.4,25.9,39.7,80.5,60.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-06-19,93.3,94.6,27.4,35.4,84.7,17.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-06-26,107.9,125.0,27.4,39.4,85.6,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-07-03,110.0,142.3,28.0,39.4,86.1,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-07-10,131.7,164.1,27.6,38.1,79.9,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-07-17,96.6,191.3,28.0,39.5,85.6,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-07-24,85.5,192.1,27.9,39.1,80.5,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-07-31,154.3,295.3,28.3,41.5,86.1,3.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-08-07,161.0,323.8,28.1,37.9,83.5,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-08-14,198.3,380.3,28.0,40.1,85.5,1.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-08-21,189.6,380.3,26.1,38.7,78.0,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-08-28,253.2,475.0,27.0,37.7,91.4,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-09-04,260.5,534.5,27.8,37.2,85.7,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-09-11,239.0,570.9,26.5,38.0,81.4,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-09-18,300.5,587.4,25.4,37.3,82.8,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-09-25,280.5,608.8,25.4,37.0,85.1,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-10-02,181.7,593.7,24.2,37.2,74.1,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-10-09,145.4,571.9,25.5,36.5,60.2,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-10-16,103.3,544.8,25.7,37.2,60.5,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-10-23,13.1,554.9,25.1,36.4,64.3,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-10-30,12.9,442.6,23.7,35.9,59.2,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-11-06,20.4,424.0,23.4,35.2,63.7,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-11-13,20.4,374.8,22.8,35.8,59.4,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-11-20,9.5,374.8,22.3,33.6,62.2,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-11-27,9.5,264.3,21.5,34.3,58.6,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-12-04,0.8,189.5,18.4,30.4,54.7,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-12-11,0.0,123.7,16.9,27.1,60.9,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-12-18,0.0,74.3,16.2,29.5,59.9,0.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2022-12-25,0.0,22.6,16.6,27.9,62.7,11.0,S_0075,2022-08-03,0-20,8.27,0.82,0.059,CL
Ahmednagar,19.0952,74.7496,2023-01-01,0.0,20.4,16.2,28.3,59.5,20.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-01-08,0.0,20.4,16.2,26.2,59.0,20.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-01-15,0.0,20.4,15.3,28.9,62.2,20.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-01-22,0.0,9.5,16.1,25.3,62.7,37.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-01-29,0.0,7.5,16.0,26.5,63.6,50.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-02-05,0.0,0.0,16.1,29.7,58.6,50.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-02-12,0.0,0.0,16.3,27.9,62.1,50.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-02-19,0.0,0.0,16.5,29.1,61.4,50.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-02-26,0.0,0.0,16.9,28.9,59.2,50.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-03-05,0.0,0.0,24.2,33.9,62.7,50.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-03-12,6.5,6.5,26.0,37.6,66.0,50.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-03-19,6.5,6.5,26.3,39.1,59.0,50.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-03-26,6.5,6.5,27.2,39.4,57.3,50.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-04-02,6.5,6.5,27.3,38.9,61.9,50.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-04-09,0.1,6.5,28.1,38.9,58.3,50.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-04-16,0.1,6.5,29.6,41.2,59.2,51.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-04-23,0.0,6.5,28.8,41.7,60.2,51.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-04-30,0.0,6.5,30.2,40.8,63.4,53.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-05-07,1.1,7.6,29.8,38.9,57.3,50.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-05-14,2.8,9.3,31.3,41.3,58.8,53.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-05-21,2.8,9.3,32.3,42.2,58.9,54.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-05-28,2.8,9.3,32.2,45.0,58.5,57.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-06-04,17.3,24.9,28.6,42.2,74.3,44.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-06-11,78.2,79.4,27.4,40.6,84.7,27.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-06-18,117.1,119.8,26.6,39.3,85.7,0.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-06-25,160.4,163.2,28.0,40.5,84.7,3.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-07-02,198.6,202.7,28.7,43.2,84.4,1.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-07-09,132.7,202.7,28.1,43.2,81.1,3.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-07-16,130.7,231.1,28.0,40.7,80.6,1.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-07-23,127.1,290.2,27.7,38.0,84.2,0.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-07-30,138.2,338.4,27.9,39.3,85.9,0.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-08-06,135.7,337.3,28.0,39.0,79.5,0.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-08-13,127.8,356.1,28.4,38.9,82.0,0.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-08-20,107.2,384.7,27.8,37.4,85.5,0.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-08-27,106.4,412.2,26.4,39.2,83.6,0.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-09-03,93.3,390.3,26.4,39.7,81.2,0.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-09-10,108.4,370.6,26.7,40.5,81.4,1.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-09-17,134.8,380.4,25.8,38.5,87.6,0.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-09-24,150.1,385.5,23.9,34.9,87.6,0.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-10-01,167.8,396.8,25.1,36.2,82.8,0.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-10-08,158.6,396.8,25.6,37.4,60.4,0.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-10-15,98.3,343.0,26.0,37.7,59.0,0.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-10-22,55.3,309.2,24.9,38.3,61.7,0.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-10-29,0.0,261.1,23.6,35.4,59.9,0.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-11-05,32.3,282.1,23.7,38.5,61.0,0.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-11-12,32.3,272.9,23.1,33.8,60.5,0.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-11-19,45.8,257.8,22.5,37.1,63.4,0.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-11-26,45.8,228.0,22.0,33.9,61.4,0.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-12-03,13.5,213.6,20.2,32.7,61.3,0.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-12-10,13.5,178.0,17.2,32.5,60.9,0.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-12-17,0.0,140.1,16.0,28.8,60.8,0.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-12-24,0.0,84.3,16.1,29.9,60.2,0.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2023-12-31,0.0,45.8,16.1,27.4,62.3,11.0,S_0112,2023-10-18,0-20,8.7,0.86,0.081,SiCL
Ahmednagar,19.0952,74.7496,2024-01-07,0.0,45.8,16.1,25.4,61.2,20.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-01-14,0.0,45.8,15.5,29.9,55.6,20.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-01-21,0.0,45.8,16.4,29.8,58.3,20.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-01-28,0.0,45.8,16.0,26.3,59.1,20.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-02-04,0.0,13.5,16.3,27.3,57.3,20.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-02-11,0.0,0.0,18.2,28.1,59.4,24.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-02-18,0.0,0.0,16.1,27.9,61.6,50.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-02-25,0.0,0.0,17.0,30.1,62.7,50.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-03-03,0.0,0.0,20.5,36.9,59.4,50.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-03-10,0.0,0.0,26.6,38.2,60.3,50.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-03-17,0.0,0.0,26.0,37.6,60.8,50.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-03-24,0.0,0.0,27.3,38.9,59.3,50.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-03-31,0.8,0.8,27.1,39.3,60.1,50.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-04-07,0.8,0.8,28.6,39.1,60.4,50.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-04-14,0.8,0.8,29.2,41.8,57.4,51.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-04-21,0.8,0.8,29.7,44.7,59.3,53.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-04-28,1.7,2.5,29.6,42.0,60.2,51.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-05-05,1.7,2.5,31.0,43.8,62.4,56.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-05-12,1.7,2.5,31.2,42.2,59.7,57.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-05-19,9.1,9.9,31.1,44.7,66.4,51.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-05-26,9.1,9.9,32.4,47.2,60.6,54.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-06-02,32.7,35.2,32.0,42.4,65.1,64.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-06-09,60.6,63.1,27.2,39.5,83.3,17.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-06-16,167.8,177.7,28.1,39.8,86.2,0.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-06-23,211.7,221.6,27.0,39.0,81.9,0.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-06-30,267.5,276.6,28.1,40.7,82.9,1.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-07-07,299.5,359.9,27.3,38.2,84.3,0.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-07-14,207.9,359.9,28.5,40.7,77.9,1.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-07-21,200.4,421.3,28.0,39.7,82.9,0.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-07-28,164.3,422.2,28.7,41.2,82.2,3.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-08-04,135.9,476.3,27.9,40.8,83.3,1.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-08-11,155.4,506.2,27.0,39.5,86.1,0.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
Ahmednagar,19.0952,74.7496,2024-08-18,141.0,528.1,27.3,41.0,80.0,1.0,S_0149,2024-03-25,0-20,9.59,0.33,0.03,SiC
